,true_value,preds
0,1.6060048341751099,0.0
1,2.9426870346069336,0.0
2,2.9663100242614746,0.0
3,2.3561437129974365,0.0
4,1.1981780529022217,0.0
5,1.729573369026184,0.0
6,2.166942596435547,0.0
7,1.2890561819076538,0.0
8,3.4306840896606445,0.0
9,3.402066946029663,0.0
10,3.579995632171631,0.0
11,3.7410027980804443,0.0
12,3.880265712738037,0.0
13,2.7904813289642334,0.0
14,1.734269142150879,0.0
15,2.2477400302886963,0.0
16,2.876664400100708,0.0
17,3.5988919734954834,0.0
18,2.118352174758911,0.0
19,2.5783908367156982,0.0
20,2.4726500511169434,0.0
21,2.957970142364502,0.0
22,3.3318629264831543,0.0
23,1.7558140754699707,0.0
24,2.088022470474243,0.0
25,2.986492872238159,0.0
26,1.6413812637329102,0.0
27,2.832629442214966,0.0
28,1.8850220441818237,0.0
29,2.112353563308716,0.0
30,1.38114333152771,0.0
31,3.1979682445526123,0.0
32,2.377607583999634,0.0
33,1.8130533695220947,0.0
34,3.390709638595581,0.0
35,0.8900980353355408,0.0
36,0.8936145901679993,0.0
37,3.4014761447906494,0.0
38,2.978940486907959,0.0
39,3.0190393924713135,0.0
40,2.284975290298462,0.0
41,3.050265312194824,0.0
42,2.98935604095459,0.0
43,1.39622962474823,0.0
44,1.3826228380203247,0.0
45,3.8246617317199707,0.0
46,3.1807165145874023,0.0
47,2.557995319366455,0.0
48,2.40810227394104,0.0
49,3.9254417419433594,0.0
50,2.3328909873962402,0.0
51,2.196213722229004,0.0
52,2.3271498680114746,0.0
53,2.032197952270508,0.0
54,3.6189143657684326,0.0
55,3.1088998317718506,0.0
56,3.177584409713745,0.0
57,1.8356420993804932,0.0
58,1.9789879322052002,0.0
59,2.896709680557251,0.0
60,1.2553269863128662,0.0
61,1.2457032203674316,0.0
62,4.611612796783447,0.0
63,2.692789077758789,0.0
64,2.586214542388916,0.0
65,1.7976490259170532,0.0
66,1.8108118772506714,0.0
67,2.104135513305664,0.0
68,3.6902806758880615,0.0
69,2.581892490386963,0.0
