,true_value,preds
0,1.6707972288131714,3.788048267364502
1,2.8428115844726562,2.3308253288269043
2,4.624281883239746,4.0283942222595215
3,1.0257370471954346,3.2754786014556885
4,2.2940618991851807,3.154646158218384
5,2.5970335006713867,3.7877445220947266
6,1.7279194593429565,2.649392604827881
7,1.2349016666412354,3.45520281791687
8,2.446711540222168,3.6896023750305176
9,2.6891491413116455,4.540374279022217
10,2.0625014305114746,3.6899008750915527
11,2.139734983444214,2.630824565887451
12,3.273054599761963,4.048921585083008
13,1.3162764310836792,3.749105930328369
14,1.524321436882019,2.036323070526123
15,0.570395827293396,3.516002655029297
16,1.5316338539123535,3.4636387825012207
17,3.2365007400512695,3.7273106575012207
18,1.9843958616256714,3.22064208984375
19,1.8622381687164307,2.979051113128662
20,2.7044615745544434,3.8157055377960205
21,1.8832060098648071,3.1105520725250244
22,1.8938829898834229,3.197322368621826
23,1.513697624206543,3.633388042449951
24,2.41171932220459,3.227071762084961
25,4.115357398986816,3.904923439025879
26,2.0406436920166016,3.3945348262786865
27,3.2297492027282715,3.9498496055603027
28,1.598638892173767,3.0458102226257324
29,1.7859042882919312,2.8431358337402344
30,3.008929491043091,3.4454946517944336
31,3.4074957370758057,3.735245704650879
32,1.49648118019104,3.4020867347717285
33,1.6464884281158447,2.1887779235839844
34,2.24251127243042,3.827956438064575
35,2.1731364727020264,2.0694499015808105
36,3.4084677696228027,3.854814052581787
37,2.5522539615631104,3.7828516960144043
38,1.7765352725982666,4.676538944244385
39,2.665133476257324,3.769359588623047
40,2.4176692962646484,3.3674166202545166
41,2.275071620941162,3.798598289489746
42,1.6305856704711914,3.732788562774658
43,3.1281919479370117,3.1570281982421875
44,3.4033725261688232,3.600034236907959
45,1.5899182558059692,3.232635736465454
46,2.6836819648742676,3.034862995147705
47,2.423577070236206,3.8527369499206543
48,3.843186378479004,3.292339563369751
49,2.854898691177368,3.1472787857055664
50,2.8837029933929443,3.5892176628112793
51,3.3811557292938232,3.1698412895202637
52,3.72578501701355,3.958738327026367
53,1.9246071577072144,3.9380507469177246
54,2.438349962234497,3.300323486328125
55,2.1511218547821045,4.128166198730469
56,3.883608102798462,3.5044753551483154
57,2.3727498054504395,3.9885330200195312
58,3.185366630554199,3.1470370292663574
59,2.6486270427703857,3.6498923301696777
60,1.0347477197647095,3.2566840648651123
61,1.379783272743225,3.4753377437591553
62,3.1616334915161133,3.4058570861816406
63,3.155939817428589,4.3370490074157715
64,2.825594425201416,4.0640106201171875
65,3.198491334915161,3.586486577987671
66,2.631711006164551,3.7406373023986816
67,2.5220210552215576,3.392077922821045
68,2.9103901386260986,3.8748831748962402
69,1.7512279748916626,3.8819332122802734
70,1.752441644668579,2.4105734825134277
71,1.0657755136489868,3.236093044281006
72,0.8192752599716187,4.1746087074279785
73,3.156541347503662,4.451930522918701
74,1.6023751497268677,3.6658525466918945
75,3.3837220668792725,3.372753620147705
76,1.5961830615997314,3.5740203857421875
77,1.9265875816345215,3.2976651191711426
78,2.606015205383301,3.5524909496307373
79,1.8738839626312256,3.4876322746276855
80,2.7169430255889893,2.357020616531372
81,1.9984393119812012,3.3554530143737793
82,1.425384283065796,3.096529722213745
83,3.732020378112793,3.4304075241088867
84,3.9228336811065674,3.0307931900024414
85,3.043407678604126,4.078185558319092
86,3.961845874786377,3.2207422256469727
87,2.3043577671051025,3.9074459075927734
88,2.771183967590332,3.5461158752441406
89,2.9389312267303467,2.834681987762451
90,1.8301736116409302,4.0382280349731445
91,2.273712635040283,3.2490034103393555
92,3.941695213317871,3.963050365447998
93,2.150131940841675,3.80002498626709
94,1.2345303297042847,1.954882025718689
95,3.0505146980285645,4.246605396270752
96,2.768162488937378,3.1028201580047607
97,3.980272054672241,3.9735889434814453
98,2.2976059913635254,2.3004984855651855
99,2.424401044845581,3.901244640350342
100,2.838444709777832,3.403308391571045
101,1.6674211025238037,2.661775588989258
102,2.6206607818603516,3.3254051208496094
103,1.9466744661331177,3.759962320327759
104,2.022015333175659,3.433192253112793
105,2.6988563537597656,3.3200936317443848
106,1.7688719034194946,3.671072483062744
107,1.982909917831421,2.9564483165740967
108,2.969792366027832,4.041257381439209
109,2.9821274280548096,3.562687873840332
110,3.2699697017669678,3.776538848876953
111,3.2917089462280273,3.7884364128112793
112,2.213531970977783,3.1672163009643555
113,2.9093122482299805,2.9058749675750732
114,1.7218687534332275,3.1859397888183594
115,1.7249186038970947,4.311738014221191
116,2.050140619277954,3.9686849117279053
117,1.0665372610092163,2.66005277633667
118,2.4794538021087646,3.4067697525024414
119,2.077549695968628,3.688833236694336
120,2.418168067932129,3.438199043273926
121,2.5949554443359375,4.3377366065979
122,2.1691737174987793,3.4224514961242676
123,2.4047863483428955,3.173159599304199
124,3.4042398929595947,3.8256285190582275
125,2.848775625228882,3.197233200073242
126,1.5861120223999023,3.2067975997924805
127,3.3472065925598145,3.862030029296875
128,2.1579105854034424,3.574692487716675
129,2.0079050064086914,4.241560459136963
130,3.2367703914642334,3.8491125106811523
131,1.4481925964355469,3.8033885955810547
132,2.018223524093628,2.3183705806732178
133,2.3608250617980957,3.2297801971435547
134,3.2632603645324707,3.983072519302368
135,3.0763750076293945,3.184575319290161
136,3.4551749229431152,3.091675281524658
137,3.494657039642334,3.7785046100616455
138,3.6756441593170166,3.149770736694336
139,1.5431056022644043,3.290663242340088
140,2.2973170280456543,2.6589324474334717
141,3.2011632919311523,2.7781405448913574
142,2.659656047821045,3.561889171600342
143,1.9046697616577148,4.056020736694336
144,2.9710309505462646,3.0584609508514404
145,2.960973024368286,3.1924474239349365
146,3.146218776702881,3.620217800140381
147,2.8820974826812744,3.64359712600708
148,2.301027297973633,3.545017719268799
149,2.503530502319336,3.5337629318237305
150,1.9599907398223877,3.292083740234375
151,2.940507173538208,3.8743014335632324
152,1.4923709630966187,3.447065830230713
153,1.4022217988967896,3.105940103530884
154,2.5091259479522705,3.4768543243408203
155,3.304828405380249,3.4214696884155273
156,3.115042209625244,3.2178292274475098
157,1.6372175216674805,3.2866575717926025
158,2.6652672290802,3.3419952392578125
159,1.4749715328216553,4.3898115158081055
160,1.4106106758117676,3.0602598190307617
161,3.2607882022857666,3.3935787677764893
162,2.2957870960235596,3.643526792526245
163,0.6318508982658386,3.175137996673584
164,4.317660331726074,3.4456820487976074
165,3.8806538581848145,3.1002917289733887
166,1.8455764055252075,4.1146697998046875
167,0.9480898976325989,3.381760597229004
168,3.0924124717712402,3.130293846130371
169,1.995583415031433,3.7362942695617676
170,2.5263607501983643,3.7067203521728516
171,2.5044665336608887,3.6690313816070557
172,2.9358341693878174,3.8038668632507324
173,2.994676351547241,3.2258520126342773
174,2.8135826587677,3.8837051391601562
175,3.7622363567352295,3.5663089752197266
176,1.2472678422927856,3.5233731269836426
177,2.092148780822754,3.0591049194335938
178,3.1570804119110107,3.678330421447754
179,3.3841915130615234,3.21075439453125
180,2.274339437484741,3.444817066192627
181,3.4764301776885986,3.288877010345459
182,1.6328420639038086,2.8347957134246826
183,2.8483493328094482,3.423093795776367
184,3.0082204341888428,4.101261615753174
185,4.289737224578857,3.5753769874572754
186,2.5505332946777344,3.257173538208008
187,2.025352954864502,2.9586873054504395
188,1.8786784410476685,4.2816996574401855
189,2.3276143074035645,4.075092792510986
190,3.252088785171509,3.5406339168548584
191,2.663076877593994,3.711970329284668
192,2.514645576477051,3.609983444213867
193,1.621712327003479,4.574697017669678
194,2.2228329181671143,3.4328694343566895
195,1.954227328300476,4.016472816467285
196,3.8444721698760986,3.699763774871826
197,2.2386703491210938,3.793118476867676
198,3.2831525802612305,3.3760480880737305
199,2.0138840675354004,3.7265281677246094
200,3.065415382385254,4.056334972381592
201,2.1094777584075928,4.34832763671875
202,2.774974822998047,3.599721670150757
203,2.628174066543579,3.307748794555664
204,2.00248122215271,2.518392324447632
205,2.3109161853790283,4.689492225646973
206,1.360687494277954,1.8533188104629517
207,2.138247489929199,2.014814853668213
208,2.040943145751953,3.944817066192627
209,2.027965545654297,2.5071887969970703
210,2.066730260848999,2.993938446044922
211,2.4006664752960205,3.8294589519500732
212,3.4111039638519287,3.8042168617248535
213,3.5862791538238525,3.7092032432556152
214,2.811389923095703,3.7668347358703613
215,1.3256889581680298,2.5475964546203613
216,2.19199800491333,3.3426029682159424
217,2.5951623916625977,3.0780277252197266
218,2.718817949295044,3.452258586883545
219,2.482417106628418,3.212629795074463
220,3.8122074604034424,3.208409070968628
221,2.5329723358154297,3.2734596729278564
222,3.879401206970215,3.3360702991485596
223,3.9156386852264404,2.845365524291992
224,1.6251449584960938,3.8905110359191895
225,1.57643723487854,4.087910175323486
226,2.584226369857788,4.3079094886779785
227,2.937093734741211,3.773181200027466
228,2.8823463916778564,3.448103189468384
229,2.9954283237457275,2.9452314376831055
230,1.7359319925308228,3.003204822540283
231,2.8349030017852783,4.053213596343994
232,2.1086699962615967,3.605072498321533
233,3.0787808895111084,3.669599771499634
234,3.558358669281006,2.982964515686035
235,2.7969748973846436,4.014851093292236
236,1.6031962633132935,4.0849151611328125
237,1.9688552618026733,4.328617095947266
238,1.1158612966537476,3.7845611572265625
239,2.4676589965820312,3.137209892272949
240,2.4054276943206787,3.887218713760376
241,2.612600803375244,3.4112424850463867
242,1.9646263122558594,3.962035894393921
243,1.7831395864486694,3.900045156478882
244,3.4138028621673584,3.160583734512329
245,3.177341938018799,3.417541980743408
246,2.7961134910583496,2.986250638961792
247,2.90922212600708,3.4988584518432617
248,3.9579131603240967,3.3401966094970703
249,2.286485433578491,3.6281447410583496
250,3.881538152694702,4.310004234313965
251,3.110630989074707,4.010129451751709
252,1.4951887130737305,3.9843556880950928
253,2.6689188480377197,3.5257961750030518
254,2.6604533195495605,3.5495550632476807
255,3.7721853256225586,3.9323110580444336
256,2.4069390296936035,3.7827112674713135
257,1.7929415702819824,2.99916410446167
258,1.6878135204315186,4.257795810699463
259,3.241023540496826,3.268207550048828
260,2.8552064895629883,3.7377841472625732
261,2.319903612136841,3.2049670219421387
262,2.323496103286743,3.4219248294830322
263,2.412581443786621,3.8024473190307617
264,3.437972068786621,3.674215793609619
265,1.7271034717559814,3.9775261878967285
266,2.552785634994507,3.4883663654327393
267,3.149289131164551,3.7391622066497803
268,1.8222476243972778,2.875251054763794
269,2.3308677673339844,3.240328788757324
270,2.500868320465088,3.9192895889282227
271,2.463921070098877,4.025790214538574
272,2.9188499450683594,3.8501524925231934
273,2.6176745891571045,2.9954566955566406
274,1.8185808658599854,3.496320962905884
275,1.6227600574493408,2.479257583618164
276,3.1792311668395996,3.1779286861419678
277,2.0790505409240723,3.1516904830932617
278,2.5580215454101562,4.2525248527526855
279,3.3414528369903564,3.8347058296203613
280,1.4800667762756348,2.9001381397247314
281,1.0671088695526123,3.210972785949707
282,2.731745481491089,3.713984966278076
283,2.942387104034424,3.401754140853882
284,4.209825038909912,3.342672824859619
285,2.899956464767456,4.000013828277588
286,1.6136611700057983,3.7709455490112305
287,2.3296632766723633,3.335498332977295
288,3.0915908813476562,3.2311623096466064
289,2.6172983646392822,3.9578542709350586
290,2.0455124378204346,2.8694663047790527
291,2.0448036193847656,4.253937244415283
292,2.400846242904663,4.103795528411865
293,3.564478874206543,3.542332172393799
294,1.3614050149917603,3.0428709983825684
295,1.7653567790985107,3.4895100593566895
296,3.76990008354187,3.4847631454467773
297,4.080230236053467,2.7880043983459473
298,2.842700242996216,3.571178674697876
299,2.870405673980713,3.62937593460083
300,2.757845401763916,3.981576681137085
301,2.1757895946502686,3.650336503982544
302,2.1172125339508057,3.7224912643432617
303,2.478029727935791,3.603147268295288
304,3.4611964225769043,3.83705997467041
305,2.8507418632507324,4.023261547088623
306,3.154398202896118,3.162881851196289
307,2.7117278575897217,3.9193663597106934
308,2.5965075492858887,3.5852127075195312
309,2.07604718208313,3.5400776863098145
310,1.3223798274993896,3.8186228275299072
311,3.1722614765167236,2.9979724884033203
312,3.354689359664917,3.9385738372802734
