,true_value,preds
0,2.3206372261047363,2.6870410442352295
1,2.2499547004699707,2.7152938842773438
2,3.6537086963653564,2.9698147773742676
3,2.7890586853027344,3.5109219551086426
4,2.723822832107544,4.086238384246826
5,1.326115369796753,4.072157382965088
6,1.4371942281723022,2.5485057830810547
7,1.4974348545074463,2.8300070762634277
8,2.8164377212524414,2.1122374534606934
9,2.0860519409179688,2.890280246734619
10,3.358607053756714,3.0422537326812744
11,2.3933186531066895,3.8712072372436523
12,1.7779368162155151,2.457289218902588
13,1.7825990915298462,3.3812880516052246
14,3.0677967071533203,3.3191699981689453
15,1.1662633419036865,2.080695629119873
16,1.8110891580581665,3.04215145111084
17,1.087241291999817,3.103360891342163
18,1.9391858577728271,2.824856758117676
19,0.9272440671920776,2.812948226928711
20,2.5538337230682373,3.0523834228515625
21,1.28429114818573,2.743436813354492
22,2.023778200149536,2.369673490524292
23,1.4279983043670654,2.6925830841064453
24,2.5353174209594727,3.3382139205932617
25,2.4463512897491455,3.152883529663086
26,1.7614874839782715,2.144630193710327
27,2.2589004039764404,2.6522040367126465
28,1.1028143167495728,2.3288793563842773
29,2.183669328689575,3.6037724018096924
30,2.919295072555542,3.436673402786255
31,1.347955346107483,2.664106845855713
32,3.0269904136657715,2.0737037658691406
33,2.908799648284912,3.382033348083496
34,2.4593007564544678,2.8770790100097656
35,2.0740818977355957,3.7065207958221436
36,3.740114688873291,3.4483227729797363
37,2.435844898223877,3.5643832683563232
38,2.7811524868011475,2.8818557262420654
39,2.865598201751709,4.60361385345459
40,1.8009334802627563,2.9963538646698
41,1.1051981449127197,2.39393949508667
42,3.2182881832122803,3.4489097595214844
43,1.7425274848937988,2.540283679962158
44,1.153601884841919,2.752711296081543
45,2.8377909660339355,2.6449146270751953
46,1.8307597637176514,3.9373035430908203
47,1.406083106994629,1.717117190361023
48,1.3276841640472412,3.2900896072387695
49,2.7936928272247314,2.7901246547698975
50,2.315469264984131,2.023216485977173
51,2.817883014678955,3.233279228210449
52,3.211907386779785,2.6561880111694336
53,2.2688655853271484,3.5018179416656494
54,1.012585163116455,2.5044121742248535
55,1.4919676780700684,2.239574432373047
56,2.1259708404541016,3.5064291954040527
57,2.415891647338867,3.6984760761260986
58,2.5611932277679443,3.16159725189209
59,2.5602216720581055,4.340566158294678
60,3.2732455730438232,3.2817959785461426
61,2.9052231311798096,3.217933177947998
62,1.4647412300109863,2.814310312271118
63,3.6950268745422363,2.8108932971954346
64,3.1294362545013428,2.939838409423828
65,2.4487764835357666,2.1333556175231934
66,2.5061538219451904,2.5631513595581055
67,1.7550715208053589,3.280362367630005
68,2.2004570960998535,1.998702883720398
69,3.777649164199829,3.6036217212677
70,1.0419089794158936,2.1129860877990723
71,1.3489999771118164,2.0983223915100098
72,1.4738839864730835,3.681392192840576
73,1.6114048957824707,2.5786471366882324
74,2.72520112991333,3.2166240215301514
75,2.198606014251709,2.2759628295898438
76,2.5597102642059326,2.8486337661743164
77,2.725250244140625,2.5030341148376465
78,1.12465238571167,3.4407992362976074
79,1.913210153579712,3.2690510749816895
80,1.733211636543274,2.785351037979126
81,1.5906752347946167,3.3259856700897217
82,2.9259181022644043,3.03861927986145
83,1.5129904747009277,3.655383825302124
84,2.601943254470825,4.413625240325928
85,1.9813296794891357,2.4934370517730713
86,1.5769752264022827,3.881363868713379
87,2.8298027515411377,3.674315929412842
88,3.076369285583496,3.2450437545776367
89,1.580291748046875,2.5105199813842773
90,2.6302664279937744,2.336162567138672
91,2.8823142051696777,3.413473606109619
92,1.1027815341949463,2.2401256561279297
93,1.2144677639007568,2.2950050830841064
94,2.3613343238830566,2.5943408012390137
95,1.4042385816574097,2.5774624347686768
96,1.843424677848816,1.9485255479812622
97,1.9874008893966675,2.120116710662842
98,2.138007879257202,2.251152753829956
99,2.271817445755005,2.3706376552581787
100,3.343202829360962,2.2444324493408203
101,2.85475492477417,2.923938035964966
102,1.1930122375488281,2.15364933013916
103,2.253380060195923,2.4736721515655518
104,1.1391220092773438,2.9068973064422607
105,2.531040668487549,2.391834259033203
106,2.171288251876831,3.1290946006774902
107,2.393873453140259,2.855164051055908
108,2.0270891189575195,2.441160202026367
109,1.1420341730117798,1.9314818382263184
110,2.933581590652466,2.9209933280944824
111,2.3737704753875732,3.8527655601501465
112,2.432936906814575,2.1857547760009766
113,1.5436482429504395,4.290101528167725
114,2.1238112449645996,2.6038191318511963
115,1.202252984046936,2.940418243408203
116,2.284527063369751,2.111011028289795
117,3.169306516647339,2.5924229621887207
118,1.0982601642608643,2.181586742401123
119,2.578083038330078,1.6822394132614136
120,2.3276453018188477,2.5729665756225586
121,1.8518351316452026,2.4469103813171387
122,2.5560948848724365,3.3181347846984863
123,1.4368312358856201,2.166219472885132
124,2.8480031490325928,3.3530020713806152
125,2.9414305686950684,3.6951904296875
126,1.4851219654083252,2.528855323791504
127,2.1125969886779785,3.6800858974456787
128,2.5397353172302246,2.9120981693267822
129,1.3291722536087036,2.697331666946411
130,1.3053431510925293,3.463761329650879
131,1.1287630796432495,2.5206737518310547
132,2.464560031890869,3.359952449798584
133,3.570091962814331,2.865257978439331
134,1.5174002647399902,2.6141576766967773
135,2.407702922821045,3.0047736167907715
136,2.64736270904541,3.057201385498047
137,3.157414197921753,2.1892662048339844
138,1.4013779163360596,2.4685208797454834
139,2.550267457962036,2.298017740249634
140,1.7807166576385498,1.962469458580017
141,3.0475451946258545,2.8153462409973145
142,2.4990460872650146,2.2060439586639404
143,1.1875784397125244,2.3805880546569824
144,1.9975093603134155,2.1835458278656006
145,2.9251134395599365,2.6583733558654785
146,1.3527843952178955,2.7559590339660645
147,1.7199289798736572,2.425668239593506
148,1.719746708869934,1.9649512767791748
149,1.756064534187317,2.00018572807312
150,2.327816963195801,2.6391026973724365
151,3.376950263977051,2.275357484817505
152,2.1824722290039062,3.8263778686523438
153,2.412581443786621,1.8038827180862427
154,2.64202618598938,3.112624168395996
155,2.336137056350708,2.968122959136963
156,2.3689653873443604,2.650552272796631
157,1.3849053382873535,1.9571031332015991
158,2.075528383255005,2.192140817642212
159,3.264686346054077,2.9567856788635254
160,2.0666394233703613,2.3677167892456055
161,1.6353249549865723,2.702352523803711
162,2.8255608081817627,2.6921417713165283
163,2.10259747505188,2.225372791290283
164,1.340969204902649,2.717359781265259
165,2.6106388568878174,2.5799975395202637
166,2.8608314990997314,3.0192785263061523
167,2.661207914352417,1.457564115524292
168,2.9034242630004883,2.5444552898406982
169,1.4584006071090698,2.444272518157959
